Id,Category
172257,4
172258,2
172259,5
172260,1
172261,3
172262,3
172263,2
172264,5
172265,4
172266,3
172267,1
172268,3
172269,0
172270,6
172271,5
172272,4
172273,2
172274,5
172275,5
172276,4
172277,3
172278,5
172279,2
172280,0
172281,5
172282,4
172283,4
172284,2
172285,3
172286,1
172287,5
172288,4
172289,1
172290,1
172291,1
172292,0
172293,2
172294,3
172295,5
172296,3
172297,6
172298,5
172299,0
172300,6
172301,5
172302,4
172303,4
172304,6
172305,4
172306,0
172307,0
172308,6
172309,4
172310,0
172311,1
172312,2
172313,0
172314,1
172315,1
172316,4
172317,4
172318,4
172319,3
172320,1
172321,3
172322,3
172323,4
172324,1
172325,6
172326,3
172327,4
172328,6
172329,1
172330,6
172331,0
172332,5
172333,5
172334,4
172335,2
172336,5
172337,3
172338,3
172339,1
172340,0
172341,5
172342,4
172343,5
172344,1
172345,5
172346,2
172347,6
172348,4
172349,6
172350,6
172351,4
172352,3
172353,3
172354,1
172355,0
172356,0
172357,6
172358,0
172359,5
172360,0
172361,2
172362,6
172363,1
172364,3
172365,1
172366,6
172367,1
172368,2
172369,0
172370,5
172371,1
172372,0
172373,3
172374,4
172375,1
172376,1
172377,6
172378,3
172379,1
172380,5
172381,0
172382,4
172383,2
172384,4
172385,1
172386,3
172387,0
172388,5
172389,2
172390,4
172391,1
172392,6
172393,1
172394,1
172395,0
172396,5
172397,0
172398,2
172399,2
172400,0
172401,1
172402,5
172403,5
172404,6
172405,2
172406,2
172407,6
172408,4
172409,5
172410,1
172411,4
172412,6
172413,5
172414,6
172415,5
172416,1
172417,6
172418,2
172419,6
172420,5
172421,5
172422,4
172423,5
172424,1
172425,5
172426,2
172427,4
172428,5
172429,3
172430,1
172431,1
172432,6
172433,6
172434,5
172435,0
172436,3
172437,3
172438,4
172439,3
172440,6
172441,3
172442,0
172443,2
172444,0
172445,4
172446,0
172447,5
172448,0
172449,5
172450,4
172451,3
172452,0
172453,1
172454,6
172455,3
172456,3
172457,3
172458,3
172459,6
172460,0
172461,1
172462,6
172463,2
172464,2
172465,1
172466,1
172467,3
172468,2
172469,3
172470,3
172471,0
172472,6
172473,1
172474,5
172475,1
172476,2
172477,0
172478,6
172479,2
172480,3
172481,0
172482,6
172483,4
172484,0
172485,2
172486,3
172487,5
172488,1
172489,0
172490,1
172491,4
172492,6
172493,4
172494,1
172495,4
172496,1
172497,6
172498,4
172499,2
172500,5
172501,2
172502,0
172503,4
172504,1
172505,0
172506,1
172507,3
172508,1
172509,2
172510,3
172511,0
172512,2
172513,5
172514,4
172515,5
172516,1
172517,1
172518,0
172519,6
172520,1
172521,6
172522,1
172523,1
172524,6
172525,4
172526,2
172527,6
172528,3
172529,3
172530,3
172531,3
172532,1
172533,1
172534,5
172535,2
172536,0
172537,0
172538,0
172539,1
172540,5
172541,5
172542,1
172543,2
172544,3
172545,6
172546,1
172547,4
172548,0
172549,0
172550,3
172551,0
172552,0
172553,5
172554,5
172555,3
172556,4
172557,4
172558,2
172559,0
172560,4
172561,0
172562,0
172563,5
172564,1
172565,4
172566,0
172567,6
172568,1
172569,5
172570,5
172571,3
172572,2
172573,5
172574,2
172575,5
172576,2
172577,6
172578,2
172579,3
172580,2
172581,6
172582,3
172583,3
172584,4
172585,5
172586,4
172587,3
172588,2
172589,4
172590,0
172591,6
172592,3
172593,0
172594,3
172595,2
172596,1
172597,5
172598,4
172599,1
172600,6
172601,6
172602,1
172603,1
172604,4
172605,5
172606,6
172607,3
172608,4
172609,3
172610,1
172611,6
172612,0
172613,6
172614,2
172615,4
172616,6
172617,5
172618,3
172619,2
172620,3
172621,4
172622,5
172623,2
172624,2
172625,0
172626,4
172627,3
172628,6
172629,3
172630,0
172631,4
172632,5
172633,0
172634,2
172635,6
172636,6
172637,4
172638,2
172639,2
172640,0
172641,2
172642,6
172643,5
172644,4
172645,4
172646,1
172647,2
172648,5
172649,1
172650,3
172651,2
172652,3
172653,4
172654,6
172655,4
172656,4
172657,4
172658,3
172659,6
172660,5
172661,0
172662,5
172663,2
172664,3
172665,3
172666,1
172667,6
172668,2
172669,0
172670,0
172671,3
172672,6
172673,3
172674,1
172675,2
172676,6
172677,2
172678,4
172679,4
172680,5
172681,6
172682,3
172683,1
172684,1
172685,1
172686,3
172687,6
172688,3
172689,5
172690,2
172691,4
172692,1
172693,6
172694,6
172695,2
172696,3
172697,6
172698,2
172699,4
172700,2
172701,5
172702,3
172703,1
172704,6
172705,0
172706,1
172707,5
172708,2
172709,6
172710,2
172711,2
172712,6
172713,0
172714,0
172715,3
172716,2
172717,3
172718,2
172719,0
172720,4
172721,1
172722,1
172723,6
172724,1
172725,4
172726,3
172727,6
172728,6
172729,2
172730,0
172731,0
172732,0
172733,5
172734,0
172735,1
172736,4
172737,1
172738,2
172739,1
172740,1
172741,5
172742,2
172743,5
172744,1
172745,3
172746,5
172747,3
172748,3
172749,4
172750,6
172751,0
172752,3
172753,4
172754,4
172755,4
172756,0
172757,1
172758,0
172759,3
172760,5
172761,6
172762,5
172763,4
172764,2
172765,0
172766,5
172767,0
172768,3
172769,5
172770,1
172771,6
172772,4
172773,3
172774,6
172775,1
172776,4
172777,2
172778,3
172779,1
172780,5
172781,5
172782,3
172783,5
172784,1
172785,1
172786,3
172787,6
172788,0
172789,2
172790,0
172791,2
172792,0
172793,3
172794,1
172795,6
172796,4
172797,0
172798,5
172799,2
172800,0
172801,6
172802,2
172803,2
172804,1
172805,0
172806,6
172807,4
172808,3
172809,0
172810,6
172811,4
172812,0
172813,2
172814,3
172815,5
172816,3
172817,2
172818,0
172819,2
172820,6
172821,1
172822,0
172823,6
172824,0
172825,5
172826,4
172827,6
172828,1
172829,1
172830,1
172831,2
172832,5
172833,3
172834,3
172835,6
172836,1
172837,2
172838,0
172839,6
172840,3
172841,0
172842,6
172843,2
172844,4
172845,6
172846,6
172847,5
172848,5
172849,3
172850,5
172851,4
172852,4
172853,6
172854,5
172855,2
172856,5
172857,1
172858,0
172859,2
172860,5
172861,0
172862,4
172863,5
172864,5
172865,6
172866,4
172867,4
172868,3
172869,0
172870,3
172871,2
172872,5
172873,6
172874,5
172875,2
172876,3
172877,0
172878,2
172879,1
172880,6
172881,4
172882,3
172883,2
172884,4
172885,3
172886,5
172887,2
172888,4
172889,1
172890,4
172891,6
172892,0
172893,3
172894,0
172895,4
172896,2
172897,6
172898,6
172899,4
172900,0
172901,0
172902,0
172903,6
172904,5
172905,1
172906,3
172907,5
172908,4
172909,1
172910,5
172911,4
172912,6
172913,3
172914,1
172915,1
172916,5
172917,6
172918,1
172919,1
172920,6
172921,0
172922,4
172923,2
172924,1
172925,0
172926,6
172927,4
172928,3
172929,3
172930,2
172931,1
172932,5
172933,4
172934,3
172935,2
172936,0
172937,2
172938,6
172939,5
172940,2
172941,2
172942,2
172943,2
172944,0
172945,6
172946,1
172947,6
172948,5
172949,1
172950,5
172951,0
172952,2
172953,4
172954,5
172955,0
172956,5
172957,5
172958,2
172959,2
172960,2
172961,3
172962,6
172963,3
172964,6
172965,6
172966,5
172967,5
172968,4
172969,2
172970,3
172971,1
172972,2
172973,0
172974,0
172975,0
172976,5
172977,0
172978,3
172979,0
172980,4
172981,1
172982,5
172983,0
172984,0
172985,6
172986,6
172987,6
172988,1
172989,0
172990,3
172991,4
172992,2
172993,0
172994,4
172995,1
172996,5
172997,0
172998,4
172999,4
173000,1
173001,5
173002,6
173003,6
173004,1
173005,2
173006,5
173007,6
173008,6
173009,6
173010,1
173011,6
173012,3
173013,2
173014,5
173015,4
173016,6
173017,2
173018,1
173019,1
173020,2
173021,3
173022,0
173023,6
173024,2
173025,5
173026,5
173027,5
173028,2
173029,6
173030,1
173031,2
173032,1
173033,4
173034,4
173035,6
173036,0
173037,6
173038,2
173039,1
173040,6
173041,4
173042,0
173043,1
173044,5
173045,0
173046,2
173047,1
173048,0
173049,0
173050,6
173051,1
173052,6
173053,4
173054,3
173055,6
173056,4
173057,0
173058,3
173059,3
173060,4
173061,6
173062,4
173063,3
173064,5
173065,0
173066,6
173067,3
173068,0
173069,2
173070,3
173071,0
173072,4
173073,6
173074,2
173075,6
173076,5
173077,0
173078,1
173079,6
173080,5
173081,6
173082,4
173083,1
173084,5
173085,5
173086,3
173087,3
173088,2
173089,0
173090,5
173091,2
173092,5
173093,5
173094,4
173095,2
173096,3
173097,1
173098,6
173099,0
173100,3
173101,1
173102,0
173103,5
173104,4
173105,0
173106,4
173107,1
173108,6
173109,6
173110,4
173111,4
173112,0
173113,4
173114,2
173115,6
173116,3
173117,3
173118,1
173119,2
173120,1
173121,3
173122,1
173123,1
173124,4
173125,4
173126,5
173127,5
173128,4
173129,0
173130,2
173131,2
173132,5
173133,2
173134,3
173135,2
173136,0
173137,5
173138,5
173139,6
173140,0
173141,0
173142,0
173143,3
173144,1
173145,5
173146,5
173147,1
173148,1
173149,0
173150,5
173151,2
173152,1
173153,0
173154,5
173155,1
173156,3
173157,2
173158,4
173159,6
173160,2
173161,2
173162,0
173163,2
173164,5
173165,3
173166,1
173167,6
173168,1
173169,0
173170,3
173171,6
173172,6
173173,0
173174,4
173175,6
173176,3
173177,6
173178,4
173179,6
173180,6
173181,0
173182,6
173183,0
173184,4
173185,6
173186,2
173187,5
173188,3
173189,4
173190,2
173191,3
173192,5
173193,2
173194,6
173195,4
173196,1
173197,5
173198,1
173199,0
173200,6
173201,0
173202,2
173203,2
173204,6
173205,2
173206,1
173207,5
173208,6
173209,3
173210,6
173211,5
173212,1
173213,6
173214,0
173215,5
173216,5
173217,1
173218,3
173219,3
173220,3
173221,2
173222,1
173223,2
173224,1
173225,4
173226,3
173227,0
173228,4
173229,6
173230,4
173231,5
173232,6
173233,2
173234,4
173235,0
173236,5
173237,3
173238,4
173239,5
173240,2
173241,6
173242,6
173243,3
173244,6
173245,5
173246,6
173247,2
173248,1
173249,2
173250,0
173251,6
173252,3
173253,1
173254,2
173255,4
173256,0
173257,0
173258,6
173259,0
173260,3
173261,5
173262,5
173263,3
173264,3
173265,6
173266,4
173267,6
173268,1
173269,1
173270,3
173271,4
173272,3
173273,5
173274,1
173275,3
173276,4
173277,3
173278,5
173279,4
173280,5
173281,5
173282,6
173283,4
173284,2
173285,4
173286,6
173287,4
173288,0
173289,2
173290,3
173291,4
173292,5
173293,3
173294,3
173295,5
173296,4
173297,5
173298,2
173299,6
173300,5
173301,2
173302,5
173303,2
173304,0
173305,5
173306,2
173307,2
173308,3
173309,6
173310,3
173311,1
173312,0
173313,2
173314,4
173315,3
173316,6
173317,2
173318,1
173319,6
173320,4
173321,2
173322,2
173323,6
173324,6
173325,4
173326,2
173327,0
173328,1
173329,0
173330,0
173331,0
173332,3
173333,4
173334,0
173335,5
173336,3
173337,1
173338,5
173339,4
173340,4
173341,5
173342,4
173343,0
173344,3
173345,3
173346,1
173347,0
173348,4
173349,1
173350,2
173351,3
173352,0
173353,4
173354,2
173355,0
173356,5
173357,5
173358,0
173359,1
173360,5
173361,3
173362,6
173363,3
173364,2
173365,3
173366,0
173367,3
173368,0
173369,6
173370,1
173371,2
173372,1
173373,6
173374,0
173375,4
173376,0
173377,0
173378,4
173379,5
173380,2
173381,1
173382,0
173383,5
173384,0
173385,2
173386,1
173387,5
173388,3
173389,3
173390,4
173391,6
173392,2
173393,5
173394,6
173395,5
173396,2
173397,5
173398,1
173399,0
173400,6
173401,1
173402,5
173403,1
173404,3
173405,2
173406,1
173407,6
173408,1
173409,4
173410,2
173411,4
173412,3
173413,1
173414,2
173415,5
173416,3
173417,4
173418,6
173419,5
173420,3
173421,2
173422,0
173423,3
173424,6
173425,5
173426,0
173427,2
173428,6
173429,2
173430,4
173431,1
173432,1
173433,6
173434,6
173435,4
173436,4
173437,5
173438,3
173439,0
173440,3
173441,6
173442,6
173443,6
173444,2
173445,5
173446,1
173447,1
173448,6
173449,5
173450,6
173451,0
173452,2
173453,2
173454,5
173455,6
173456,0
173457,2
173458,2
173459,2
173460,4
173461,1
173462,5
173463,4
173464,2
173465,6
173466,4
173467,2
173468,1
173469,5
173470,5
173471,6
173472,1
173473,3
173474,6
173475,3
173476,0
173477,2
173478,1
173479,5
173480,5
173481,4
173482,2
173483,2
173484,5
173485,5
173486,1
173487,3
173488,5
173489,3
173490,2
173491,2
173492,1
173493,6
173494,6
173495,3
173496,3
173497,3
173498,4
173499,5
173500,2
173501,3
173502,0
173503,3
173504,4
173505,3
173506,6
173507,4
173508,5
173509,1
173510,2
173511,3
173512,1
173513,4
173514,3
173515,4
173516,1
173517,3
173518,5
173519,1
173520,3
173521,3
173522,0
173523,1
173524,3
173525,1
173526,5
173527,5
173528,6
173529,6
173530,6
173531,3
173532,4
173533,1
173534,0
173535,4
173536,2
173537,5
173538,4
173539,2
173540,1
173541,3
173542,2
173543,5
173544,1
173545,0
173546,0
173547,5
173548,0
173549,3
173550,0
173551,0
173552,1
173553,1
173554,0
173555,2
173556,2
173557,0
173558,1
173559,3
173560,2
173561,3
173562,0
173563,4
173564,1
173565,3
173566,3
173567,2
173568,0
173569,5
173570,5
173571,0
173572,0
173573,2
173574,5
173575,2
173576,4
173577,4
173578,5
173579,6
173580,5
173581,3
173582,0
173583,2
173584,1
173585,2
173586,0
173587,4
173588,4
173589,5
173590,2
173591,3
173592,1
173593,6
173594,3
173595,6
173596,6
173597,1
173598,6
173599,3
173600,2
173601,4
173602,6
173603,0
173604,4
173605,5
173606,3
173607,5
173608,4
173609,3
173610,5
173611,6
173612,0
173613,5
173614,3
173615,2
173616,4
173617,1
173618,2
173619,4
173620,2
173621,0
173622,4
173623,5
173624,6
173625,0
173626,0
173627,6
173628,3
173629,6
173630,5
173631,2
173632,4
173633,6
173634,1
173635,4
173636,4
173637,4
173638,2
173639,2
173640,1
173641,5
173642,2
173643,3
173644,2
173645,6
173646,6
173647,2
173648,1
173649,2
173650,3
173651,0
173652,3
173653,2
173654,2
173655,1
173656,4
173657,2
173658,0
173659,4
173660,6
173661,1
173662,0
173663,3
173664,6
173665,3
173666,4
173667,1
173668,4
173669,2
173670,6
173671,6
173672,5
173673,0
173674,2
173675,6
173676,2
173677,0
173678,6
173679,0
173680,5
173681,0
173682,3
173683,6
173684,0
173685,4
173686,6
173687,1
173688,2
173689,1
173690,6
173691,6
173692,3
173693,0
173694,0
173695,2
173696,6
173697,0
173698,3
173699,4
173700,5
173701,6
173702,3
173703,1
173704,4
173705,1
173706,4
173707,0
173708,3
173709,6
173710,0
173711,2
173712,6
173713,4
173714,4
173715,3
173716,1
173717,4
173718,6
173719,1
173720,6
173721,5
173722,3
173723,4
173724,4
173725,0
173726,3
173727,5
173728,4
173729,2
173730,2
173731,3
173732,3
173733,5
173734,1
173735,0
173736,4
173737,0
173738,6
173739,1
173740,2
173741,4
173742,3
173743,3
173744,2
173745,1
173746,5
173747,1
173748,6
173749,5
173750,6
173751,6
173752,6
173753,2
173754,6
173755,0
173756,2
173757,1
173758,0
173759,6
173760,5
173761,3
173762,3
173763,1
173764,3
173765,1
173766,5
173767,3
173768,4
173769,4
173770,6
173771,3
173772,4
173773,3
173774,1
173775,0
173776,0
173777,2
173778,5
173779,0
173780,0
173781,5
173782,2
173783,0
173784,5
173785,4
173786,5
173787,6
173788,4
173789,1
173790,1
173791,5
173792,6
173793,2
173794,6
173795,2
173796,5
173797,6
173798,5
173799,6
173800,0
173801,2
173802,2
173803,6
173804,1
173805,6
173806,5
173807,3
173808,3
173809,0
173810,3
173811,3
173812,5
173813,2
173814,0
173815,1
173816,3
173817,1
173818,2
173819,6
173820,4
173821,2
173822,5
173823,5
173824,4
173825,3
173826,2
173827,3
173828,3
173829,6
173830,4
173831,6
173832,0
173833,1
173834,5
173835,1
173836,4
173837,2
173838,6
173839,3
173840,4
173841,5
173842,6
173843,2
173844,5
173845,2
173846,2
173847,3
173848,3
173849,4
173850,3
173851,2
173852,5
173853,2
173854,1
173855,1
173856,6
173857,2
173858,0
173859,4
173860,5
173861,5
173862,4
173863,1
173864,6
173865,4
173866,2
173867,2
173868,0
173869,1
173870,1
173871,0
173872,1
173873,5
173874,2
173875,0
173876,1
173877,5
173878,0
173879,3
173880,4
173881,2
173882,4
173883,3
173884,5
173885,3
173886,2
173887,4
173888,5
173889,6
173890,3
173891,4
173892,6
173893,0
173894,6
173895,3
173896,5
173897,2
173898,5
173899,3
173900,0
173901,4
173902,0
173903,3
173904,6
173905,5
173906,0
173907,4
173908,3
173909,2
173910,4
173911,2
173912,1
173913,2
173914,4
173915,6
173916,0
173917,6
173918,3
173919,1
173920,2
173921,6
173922,6
173923,6
173924,6
173925,3
173926,2
173927,3
173928,3
173929,1
173930,0
173931,0
173932,1
173933,3
173934,1
173935,3
173936,4
173937,2
173938,5
173939,5
173940,3
173941,0
173942,0
173943,4
173944,3
173945,2
173946,1
173947,5
173948,1
173949,0
173950,1
173951,2
173952,0
173953,5
173954,1
173955,6
173956,0
173957,2
173958,1
173959,0
173960,5
173961,3
173962,3
173963,6
173964,2
173965,4
173966,6
173967,0
173968,1
173969,5
173970,2
173971,6
173972,4
173973,5
173974,1
173975,5
173976,5
173977,5
173978,2
173979,0
173980,0
173981,2
173982,6
173983,5
173984,2
173985,3
173986,0
173987,0
173988,3
173989,4
173990,3
173991,0
173992,0
173993,3
173994,1
173995,6
173996,2
173997,0
173998,2
173999,1
174000,1
174001,4
174002,4
174003,6
174004,2
174005,0
174006,2
174007,3
174008,3
174009,5
174010,3
174011,2
174012,0
174013,5
174014,1
174015,5
174016,3
174017,2
174018,2
174019,3
174020,3
174021,4
174022,2
174023,2
174024,0
174025,4
174026,0
174027,5
174028,5
174029,4
174030,4
174031,0
174032,6
174033,0
174034,3
174035,1
174036,4
174037,1
174038,1
174039,4
174040,1
174041,0
174042,3
174043,0
174044,5
174045,1
174046,5
174047,6
174048,2
174049,3
174050,4
174051,5
174052,2
174053,2
174054,2
174055,3
174056,1
174057,6
174058,2
174059,0
174060,5
174061,4
174062,2
174063,3
174064,5
174065,0
174066,5
174067,6
174068,5
174069,2
174070,4
174071,0
174072,4
174073,1
174074,4
174075,6
174076,0
174077,3
174078,3
174079,1
174080,2
174081,0
174082,2
174083,0
174084,5
174085,1
174086,2
174087,2
174088,2
174089,5
174090,2
174091,4
174092,3
174093,2
174094,2
174095,6
174096,3
174097,5
174098,0
174099,6
174100,5
174101,2
174102,6
174103,0
174104,6
174105,4
174106,6
174107,0
174108,2
174109,3
174110,3
174111,3
174112,2
174113,5
174114,4
174115,0
174116,6
174117,5
174118,2
174119,4
174120,4
174121,2
174122,2
174123,2
174124,4
174125,3
174126,6
174127,5
174128,5
174129,3
174130,3
174131,3
174132,5
174133,3
174134,0
174135,4
174136,4
174137,2
174138,1
174139,0
174140,4
174141,1
174142,3
174143,4
174144,4
174145,6
174146,6
174147,5
174148,3
174149,0
174150,1
174151,6
174152,6
174153,4
174154,3
174155,1
174156,5
174157,1
174158,0
174159,5
174160,5
174161,4
174162,1
174163,0
174164,2
174165,2
174166,5
174167,4
174168,4
174169,1
174170,2
174171,6
174172,6
174173,4
174174,4
174175,2
174176,6
174177,2
174178,0
174179,1
174180,6
174181,2
174182,6
174183,4
174184,2
174185,4
174186,6
174187,4
174188,5
174189,1
174190,2
174191,5
174192,1
174193,4
174194,4
174195,4
174196,0
174197,6
174198,2
174199,0
174200,4
174201,0
174202,6
174203,3
174204,0
174205,2
174206,3
174207,6
174208,6
174209,5
174210,2
174211,5
174212,6
174213,2
174214,6
174215,4
174216,3
174217,6
174218,0
174219,6
174220,2
174221,2
174222,5
174223,1
174224,1
174225,2
174226,6
174227,3
174228,1
174229,0
174230,3
174231,2
174232,4
174233,1
174234,0
174235,4
174236,0
174237,6
174238,4
174239,1
174240,3
174241,5
174242,2
174243,5
174244,5
174245,6
174246,6
174247,1
174248,1
174249,0
174250,3
174251,0
174252,6
174253,3
174254,5
174255,5
174256,4
174257,6
174258,0
174259,3
174260,0
174261,0
174262,2
174263,3
174264,2
174265,5
174266,6
174267,6
174268,5
174269,5
174270,2
174271,5
174272,5
174273,0
174274,1
174275,3
174276,4
174277,1
174278,4
174279,2
174280,4
174281,6
174282,6
174283,0
174284,4
174285,0
174286,6
174287,2
174288,3
174289,4
174290,3
174291,3
174292,5
174293,1
174294,4
174295,0
174296,6
174297,3
174298,1
174299,2
174300,2
174301,1
174302,2
174303,4
174304,0
174305,1
174306,5
174307,3
174308,3
174309,1
174310,6
174311,6
174312,6
174313,0
174314,3
174315,5
174316,3
174317,0
174318,5
174319,4
174320,5
174321,5
174322,2
174323,5
174324,1
174325,3
174326,5
174327,2
174328,6
174329,5
174330,2
174331,4
174332,3
174333,3
174334,1
174335,3
174336,0
174337,3
174338,6
174339,2
174340,3
174341,4
174342,1
174343,2
174344,4
174345,4
174346,0
174347,4
174348,2
174349,3
174350,1
174351,5
174352,2
174353,2
174354,1
174355,5
174356,1
174357,0
174358,1
174359,4
174360,5
174361,0
174362,0
174363,1
174364,3
174365,0
174366,4
174367,3
174368,5
174369,2
174370,0
174371,5
174372,0
174373,1
174374,4
174375,3
174376,0
174377,6
174378,4
174379,1
174380,5
174381,1
174382,1
174383,6
174384,1
174385,1
174386,2
174387,0
174388,2
174389,2
174390,4
174391,5
174392,3
174393,1
174394,0
174395,0
174396,5
174397,6
174398,5
174399,1
174400,0
174401,3
174402,1
174403,6
174404,6
174405,3
174406,6
174407,0
174408,6
174409,0
174410,2
174411,5
174412,1
174413,0
174414,6
174415,2
174416,3
174417,2
174418,0
174419,3
174420,6
174421,3
174422,1
174423,3
174424,0
174425,2
174426,6
174427,4
174428,1
174429,1
174430,6
174431,3
174432,4
174433,2
174434,2
174435,2
174436,6
174437,3
174438,4
174439,2
174440,2
174441,6
174442,3
174443,5
174444,0
174445,0
174446,1
174447,0
174448,1
174449,4
174450,4
174451,6
174452,6
174453,3
174454,2
174455,0
174456,3
174457,2
174458,2
174459,4
174460,0
174461,4
174462,4
174463,1
174464,5
174465,5
174466,3
174467,1
174468,3
174469,3
174470,1
174471,1
174472,5
174473,0
174474,5
174475,3
174476,1
174477,2
174478,3
174479,0
174480,4
174481,0
174482,3
174483,6
174484,3
174485,0
174486,5
174487,1
174488,0
174489,5
174490,0
174491,0
174492,4
174493,0
174494,6
174495,2
174496,3
174497,6
174498,1
174499,5
174500,1
174501,1
174502,1
174503,6
174504,4
174505,5
174506,0
174507,2
174508,1
174509,1
174510,5
174511,5
174512,1
174513,1
174514,0
174515,0
174516,6
174517,4
174518,4
174519,0
174520,6
174521,4
174522,3
174523,3
174524,1
174525,3
174526,3
174527,4
174528,0
174529,6
174530,3
174531,0
174532,5
174533,5
174534,5
174535,2
174536,3
174537,2
174538,1
174539,0
174540,1
174541,3
174542,3
174543,4
174544,0
174545,4
174546,5
174547,5
174548,6
174549,5
174550,5
174551,1
174552,1
174553,5
174554,4
174555,1
174556,0
174557,1
174558,6
174559,4
174560,2
174561,6
174562,6
174563,3
174564,6
174565,4
174566,4
174567,4
174568,4
174569,0
174570,0
174571,2
174572,4
174573,4
174574,4
174575,4
174576,2
174577,3
174578,3
174579,2
174580,2
174581,0
174582,1
174583,4
174584,6
174585,3
174586,6
174587,3
174588,1
174589,6
174590,0
174591,4
174592,0
174593,6
174594,3
174595,3
174596,2
174597,1
174598,0
174599,3
174600,6
174601,1
174602,3
174603,6
174604,6
174605,6
174606,0
174607,0
174608,5
174609,1
174610,4
174611,1
174612,4
174613,0
174614,5
174615,3
174616,1
174617,0
174618,6
174619,5
174620,5
174621,4
174622,1
174623,1
174624,6
174625,2
174626,6
174627,0
174628,4
174629,0
174630,6
174631,3
174632,3
174633,2
174634,6
174635,4
174636,0
174637,4
174638,1
174639,2
174640,3
174641,5
174642,4
174643,1
174644,6
174645,5
174646,4
174647,5
174648,2
174649,1
174650,3
174651,3
174652,3
174653,3
174654,0
174655,4
174656,4
174657,2
174658,5
174659,2
174660,2
174661,0
174662,6
174663,3
174664,2
174665,1
174666,2
174667,2
174668,6
174669,6
174670,1
174671,3
174672,5
174673,2
174674,5
174675,5
174676,6
174677,5
174678,2
174679,2
174680,0
174681,3
174682,6
174683,3
174684,1
174685,0
174686,1
174687,3
174688,2
174689,5
174690,5
174691,3
174692,3
174693,4
174694,3
174695,1
174696,4
174697,1
174698,1
174699,0
174700,5
174701,6
174702,5
174703,2
174704,3
174705,4
174706,0
174707,5
174708,5
174709,1
174710,0
174711,6
174712,0
174713,3
174714,6
174715,0
174716,3
174717,3
174718,0
174719,5
174720,6
174721,0
174722,6
174723,3
174724,6
174725,3
174726,3
174727,1
174728,5
174729,4
174730,5
174731,4
174732,4
174733,1
174734,2
174735,2
174736,1
174737,2
174738,2
174739,3
174740,1
174741,1
174742,0
174743,5
174744,1
174745,5
174746,0
174747,3
174748,6
174749,0
174750,3
174751,2
174752,6
174753,2
174754,4
174755,1
174756,5
174757,4
174758,3
174759,1
174760,6
174761,4
174762,2
174763,6
174764,5
174765,1
174766,6
174767,2
174768,6
174769,3
174770,3
174771,4
174772,4
174773,5
174774,5
174775,0
174776,6
174777,5
174778,3
174779,1
174780,4
174781,0
174782,0
174783,2
174784,4
174785,2
174786,4
174787,5
174788,4
174789,4
174790,0
174791,5
174792,5
174793,5
174794,6
174795,4
174796,6
174797,5
174798,5
174799,4
174800,0
174801,6
174802,1
174803,4
174804,5
174805,6
174806,1
174807,5
174808,3
174809,4
174810,6
174811,3
174812,6
174813,3
174814,3
174815,4
174816,4
174817,2
174818,2
174819,6
174820,0
174821,3
174822,3
174823,6
174824,2
174825,5
174826,2
174827,1
174828,5
174829,6
174830,5
174831,1
174832,5
174833,3
174834,6
174835,1
174836,3
174837,3
174838,4
174839,5
174840,1
174841,4
174842,2
174843,2
174844,2
174845,1
174846,4
174847,4
174848,6
174849,5
174850,4
174851,4
174852,1
174853,5
174854,5
174855,4
174856,1
174857,1
174858,3
174859,6
174860,0
174861,6
174862,0
174863,3
174864,1
174865,3
174866,1
174867,0
174868,5
174869,4
174870,4
174871,1
174872,5
174873,5
174874,1
174875,2
174876,1
174877,3
174878,0
174879,5
174880,0
174881,3
174882,2
174883,5
174884,1
174885,5
174886,2
174887,5
174888,3
174889,5
174890,5
174891,3
174892,6
174893,3
174894,1
174895,3
174896,1
174897,4
174898,0
174899,2
174900,4
174901,3
174902,1
174903,4
174904,2
174905,4
174906,2
174907,4
174908,1
174909,3
174910,3
174911,4
174912,1
174913,3
174914,3
174915,5
174916,0
174917,1
174918,3
174919,1
174920,6
174921,4
174922,4
174923,2
174924,1
174925,2
174926,0
174927,4
174928,5
174929,4
174930,4
174931,6
174932,3
174933,3
174934,6
174935,5
174936,3
174937,3
174938,3
174939,4
174940,0
174941,2
174942,2
174943,5
174944,4
174945,5
174946,1
174947,0
174948,5
174949,4
174950,0
174951,4
174952,5
174953,6
174954,6
174955,0
174956,6
174957,4
174958,0
174959,3
174960,0
174961,2
174962,2
174963,5
174964,5
174965,1
174966,0
174967,4
174968,1
174969,0
174970,4
174971,3
174972,2
174973,4
174974,5
174975,4
174976,5
174977,5
174978,4
174979,1
174980,1
174981,5
174982,4
174983,0
174984,3
174985,2
174986,0
174987,0
174988,3
174989,1
174990,1
174991,3
174992,6
174993,3
174994,2
174995,3
174996,1
174997,2
174998,6
174999,2
175000,6
175001,1
175002,1
175003,6
175004,6
175005,5
175006,5
175007,4
175008,3
175009,2
175010,3
175011,6
175012,0
175013,0
175014,3
175015,2
175016,5
175017,5
175018,1
175019,6
175020,5
175021,6
175022,5
175023,1
175024,6
175025,5
175026,3
175027,1
175028,1
175029,0
175030,2
175031,4
175032,3
175033,5
175034,0
175035,3
175036,2
175037,6
175038,6
175039,6
175040,4
175041,3
175042,5
175043,6
175044,3
175045,1
175046,2
175047,2
175048,2
175049,3
175050,2
175051,4
175052,2
175053,2
175054,4
